district_id,pct_black_educ,pct_asian_educ,pct_latinx_educ,pct_native_educ,pct_white_educ
3609420,0,0.006,0.042,0.006,0.935
3609540,0.006,0.018,0,0,0.975
3604920,0,0.01,0,0,0.975
3609630,0.009,0.008,0.021,0.003,0.956
3609660,0.011,0,0.049,0,0.94
3609690,0.025,0.007,0.004,0,0.965
3609720,0.006,0.003,0.014,0,0.973
3609840,0.005,0.01,0.021,0,0.963
3609870,0,0,0.016,0,0.984
3609900,0,0,0.065,0,0.935
3627810,0.11,0.023,0.196,0,0.64
3609930,0,0,0,0,1
3609960,0.009,0,0.018,0,0.973
3609990,0.004,0,0.004,0,0.831
3610050,0.005,0,0.022,0,0.718
3610080,0.004,0.007,0.032,0,0.957
3610170,0,0,0.008,0,0.992
3610200,0,0.017,0.029,0,0.92
3610230,0,0,0,0,1
3610260,0,0,0,0,0
3600003,0,0,0.017,0,0.983
3610380,0,0,0,0,1
3610410,0,0,0,0,1
3610500,0.026,0,0.07,0,0.896
3610530,0,0,0,0,1
3610560,0.034,0.006,0.014,0,0.926
3610590,0.01,0.01,0.01,0,0.969
3610620,0.077,0.024,0.076,0,0.82
3610650,0.106,0,0.221,0,0.653
3610680,0.026,0.008,0.026,0,0.865
3600125,0,0,0.042,0,0.95
3616560,0,0,0.005,0.005,0.991
3610860,0,0.015,0,0,0.969
3610890,0.005,0.009,0.007,0.002,0.976
3610920,0,0.009,0,0,0.982
3610950,0.028,0,0.113,0,0.859
3610980,0.01,0.008,0.037,0,0.944
3618330,0.003,0.003,0.012,0.003,0.976
3611070,0,0,0,0,1
3621540,0,0,0,0,1
3611100,0,0,0,0,1
3611160,0,0.009,0.065,0,0.917
3625320,0.013,0.013,0.054,0,0.812
3611190,0,0,0.017,0,0.983
3611250,0.019,0,0,0,0.962
3611280,0,0,0,0,1
3611310,0,0,0,0,0.978
3611370,0,0,0,0,0.971
3611400,0,0.012,0,0,0.988
3611430,0,0,0,0,1
3611460,0,0.034,0.031,0,0.936
3611490,0,0,0,0,1
3611520,0,0,0.006,0,0.994
3611550,0.084,0.01,0.152,0,0.753
3611610,0,0,0.014,0,0.986
3611640,0,0,0,0,1
3611670,0.003,0.008,0.011,0,0.979
3611700,0,0,0.004,0,0.992
3611730,0,0,0,0,1
3611740,0,0.018,0.009,0,0.973
3611760,0,0.007,0.009,0,0.981
3611860,0.048,0,0.143,0,0.762
3611880,0.016,0.014,0.016,0.006,0.949
3611910,0.024,0,0.048,0,0.695
3600017,0,0,0,0,0.97
3611940,0,0,0.01,0,0.979
3611970,0.009,0.005,0.059,0,0.918
3612030,0,0,0.018,0,0.982
3612120,0,0,0,0,1
3604757,0,0,0,0,1
3612180,0.017,0.013,0.095,0,0.872
3612240,0,0,0.005,0,0.98
3602310,0,0,0,0,1
3612270,0,0,0.004,0,0.996
3612300,0,0.008,0.008,0,0.984
3612330,0.03,0.004,0.039,0,0.922
3612360,0,0,0.02,0,0.98
3612390,0,0,0,0.027,0.973
3607020,0.004,0,0.004,0,0.992
3612450,0,0.01,0.01,0,0.971
3612510,0.008,0.053,0.041,0.002,0.894
3612630,0.014,0.002,0.021,0,0.935
3612660,0,0,0.056,0,0.917
3612720,0.192,0.048,0.113,0,0.648
3612750,0,0,0,0,1
3612840,0.016,0,0.025,0,0.959
3612870,0.018,0,0,0,0.982
3612900,0,0,0.024,0,0.976
3612960,0,0,0,0,1
3613020,0,0,0,0,0.985
3613080,0.007,0.002,0.014,0,0.973
3613110,0,0,0,0,1
3613230,0,0.023,0.023,0,0.801
3613290,0.014,0.026,0.032,0.003,0.925
3613350,0,0.004,0,0,0.996
3613380,0,0,0.019,0,0.981
3613440,0,0,0,0,1
3613470,0,0,0,0,1
3613530,0.005,0.033,0.047,0,0.915
3613560,0.028,0,0.028,0,0.944
3613590,0.009,0.013,0.017,0,0.953
3613620,0.015,0.015,0.019,0,0.91
3613710,0,0,0,0,1
3613740,0.011,0.012,0.022,0,0.954
3613770,0,0,0,0,1
3613830,0,0,0.017,0.026,0.957
3613950,0.023,0.035,0.046,0.006,0.884
3613980,0.003,0.003,0.025,0,0.966
3614010,0.034,0.005,0.115,0,0.846
3614130,0.422,0.008,0.174,0,0.328
3614190,0.013,0.024,0.024,0,0.939
3614220,0,0,0,0,1
3614250,0,0,0,0.029,0.971
3614280,0.013,0.07,0.022,0.003,0.89
3614310,0.02,0,0.02,0,0.959
3631710,0,0.013,0.021,0,0.966
3614340,0.002,0.04,0.054,0,0.901
3614400,0,0,0.017,0,0.983
3614430,0.037,0.009,0.037,0,0.909
3614460,0.013,0.008,0.005,0,0.973
3614490,0,0,0.044,0,0.956
3614550,0,0,0,0,0.92
3614580,0,0,0.008,0,0.992
3614610,0,0.011,0.011,0,0.958
3614640,0,0,0.005,0.005,0.989
3614670,0,0,0,0,1
3614700,0,0.011,0.005,0,0.973
3614730,0,0,0,0,1
3614760,0,0.024,0,0,0.976
3614820,0,0,0.009,0,0.983
3614850,0,0,0.007,0,0.993
3614940,0,0.006,0.04,0,0.945
3614970,0,0,0,0,1
3615060,0,0,0,0,1
3615090,0.019,0.012,0.134,0.002,0.832
3615180,0.019,0.025,0.025,0,0.927
3615270,0,0,0,0,1
3615300,0,0.006,0.008,0.006,0.969
3615360,0,0,0,0,0.993
3615450,0.009,0,0.019,0.009,0.962
3615480,0,0,0.056,0,0.932
3615510,0.01,0.01,0.039,0,0.941
3615540,0,0.004,0.026,0,0.887
3615570,0.044,0.027,0.037,0.004,0.875
3615630,0.019,0.005,0.012,0,0.962
3609090,0.015,0.01,0.01,0,0.955
3600007,0,0,0,0,0.022
3615720,0,0,0,0,1
3615810,0.003,0.054,0.012,0,0.931
3615870,0,0,0,0,1
3615900,0.017,0.013,0.02,0,0.95
3615980,0,0,0,0,1
3615990,0,0,0.01,0,0.99
3616080,0.012,0.007,0.039,0,0.942
3616140,0,0,0,0,1
3616200,0,0,0.013,0,0.963
3616230,0.007,0.005,0.007,0.002,0.978
3615210,0.006,0.012,0.006,0,0.977
3616260,0,0,0.011,0,0.93
3616290,0.03,0.008,0.022,0,0.934
3604758,0,0,0,0,1
3616380,0,0,0,0,1
3616440,0.042,0,0.016,0,0.943
3616410,0,0,0,0.124,0.876
3616470,0,0,0,0,1
3616500,0,0,0,0,0.123
3616530,0,0,0,0,1
3616620,0.012,0.002,0.032,0,0.918
3616680,0.002,0,0.008,0.002,0.987
3616710,0,0,0,0.009,0.991
3616740,0.009,0.005,0.023,0,0.955
3616800,0,0.03,0.03,0,0.909
3616830,0.013,0,0.066,0,0.883
3616950,0,0.009,0,0,0.991
3617130,0,0,0.013,0,0.987
3617160,0.003,0.011,0.019,0.002,0.962
3617190,0,0,0,0,0.993
3617220,0.024,0.006,0.056,0.009,0.899
3617380,0.005,0.003,0.028,0,0.963
3617430,0,0,0,0,1
3617460,0,0,0.01,0,0.99
3617520,0.005,0.008,0.012,0,0.971
3617580,0,0,0.017,0,0.923
3617640,0,0.008,0,0,0.992
3617670,0.017,0,0.008,0.003,0.972
3617700,0,0,0.031,0.004,0.964
3617730,0.024,0.015,0.117,0,0.84
3617760,0,0,0,0,1
3619230,0.031,0.01,0.052,0.001,0.892
3617820,0.008,0,0,0,0.979
3617880,0,0,0,0,1
3617910,0.004,0,0.018,0.004,0.957
3617940,0,0,0.028,0,0.972
3617970,0,0,0,0,0.671
3618030,0.041,0.009,0.023,0,0.927
3618080,0,0,0,0,1
3618090,0,0,0,0,1
3618120,0.003,0,0.012,0,0.945
3618150,0.005,0,0,0,0.989
3618180,0,0,0,0.005,0.995
3618210,0.062,0.006,0.03,0,0.896
3618240,0.02,0.029,0.081,0,0.853
3624270,0,0,0.012,0,0.988
3618270,0.017,0.057,0.044,0,0.882
3618450,0,0.013,0,0,0.987
3618480,0,0.008,0,0.008,0.985
3618510,0,0,0.023,0,0.977
3618540,0.013,0,0.019,0,0.968
3618570,0.011,0.006,0.017,0,0.966
3618600,0.005,0,0.005,0,0.989
3618630,0.007,0.005,0.043,0,0.944
3618660,0,0.005,0,0.026,0.933
3600021,0.008,0,0.012,0,0.98
3618750,0.013,0,0.013,0,0.961
3618840,0,0,0,0,0.73
3618900,0,0,0,0,1
3618960,0.008,0,0,0.008,0.985
3618990,0.037,0,0,0,0.963
3619110,0.007,0.007,0.033,0,0.954
3619170,0.005,0,0.005,0.005,0.978
3619200,0.003,0,0.03,0,0.872
3619260,0,0.014,0.028,0,0.957
3619320,0.054,0.011,0.124,0,0.807
3619350,0,0.024,0,0,0.619
3619380,0,0.015,0.045,0,0.596
3619410,0,0,0.013,0,0.987
3619500,0.008,0.004,0.073,0,0.915
3619530,0.042,0,0,0,0.875
3619560,0.007,0.01,0.056,0,0.909
3600004,0.004,0.004,0,0.009,0.978
3619650,0.011,0.008,0.058,0,0.922
3619710,0.073,0,0.122,0,0.805
3619740,0.038,0.003,0.045,0,0.907
3619800,0,0,0,0,1
3619830,0,0,0,0,1
3619860,0,0,0.023,0,0.977
3619890,0,0,0,0,1
3619920,0,0.017,0,0,0.983
3630930,0,0.01,0,0,0.979
3620010,0,0,0,0,1
3620040,0,0,0,0,1
3620100,0.263,0.012,0.145,0,0.566
3620160,0,0.01,0.041,0,0.949
3620190,0.01,0.012,0.03,0,0.921
3620220,0,0,0,0,1
3620370,0,0,0.005,0,0.995
3620400,0.007,0.052,0.06,0,0.873
3620430,0.019,0,0,0,0.864
3620460,0.036,0,0.023,0,0.925
3620490,0.114,0.028,0.149,0,0.705
3620520,0,0,0.125,0,0.875
3620610,0,0,0,0,0.939
3620640,0.005,0,0.021,0,0.974
3620670,0,0,0,0,0.929
3620700,0.073,0.012,0.144,0,0.771
3620730,0,0,0,0,1
3620760,0.009,0,0,0,0.991
3620790,0,0,0.03,0,0.946
3620820,0.055,0.011,0.013,0.004,0.913
3620850,0.004,0.011,0,0.042,0.937
3620880,0,0.011,0.011,0,0.976
3631410,0,0,0,0,1
3620910,0.027,0.007,0.042,0,0.919
3620940,0.006,0.017,0.029,0,0.948
3620970,0,0,0,0,0.8
3621120,0,0.025,0,0,0.975
3616980,0,0.009,0,0,0.972
3621180,0.008,0,0.04,0,0.927
3626370,0.008,0.028,0.023,0,0.942
3621210,0.005,0.005,0.005,0,0.986
3621240,0.007,0.007,0.014,0,0.972
3616960,0.016,0.016,0,0,0.967
3630390,0,0,0.02,0,0.98
3621250,0,0,0.009,0,0.982
3621270,0.004,0.01,0.004,0,0.84
3621260,0,0,0,0,0.953
3621300,0,0.019,0.019,0,0.962
3621330,0.007,0.02,0.02,0.007,0.947
3621360,0,0,0.011,0,0.978
3621480,0.093,0.019,0.085,0,0.791
3621510,0,0.024,0,0,0.976
3621570,0.011,0.011,0.045,0,0.931
3621630,0,0,0,0,1
3621660,0.007,0,0.007,0.007,0.979
3621720,0.007,0.01,0,0,0.983
3600013,0,0,0,0,0.853
3621780,0.006,0.006,0,0,0.982
3621810,0,0.043,0,0,0.894
3621840,0.023,0.016,0.013,0,0.817
3601107,0,0,0.014,0,0.986
3621900,0.005,0.002,0.005,0,0.989
3621960,0,0,0.018,0,0.927
3622020,0.066,0.023,0.258,0,0.649
3622050,0,0,0,0,1
3629240,0,0,0,0,1
3622100,0,0,0,0,1
3622170,0,0,0.013,0,0.987
3622260,0,0,0.013,0,0.973
3622290,0.016,0.057,0.052,0,0.875
3621930,0,0,0,0,1
3622380,0,0,0.015,0,0.985
3622410,0,0,0.035,0,0.965
3622440,0,0,0,0,1
3622470,0.004,0.004,0.081,0,0.907
3622500,0,0,0,0,1
3622530,0,0.01,0.038,0,0.813
3622560,0.01,0.01,0.055,0,0.911
3622650,0.091,0.01,0.246,0,0.653
3622680,0.018,0.014,0.082,0,0.883
3608340,0,0,0,0,1
3622710,0.008,0.01,0.008,0,0.955
3622740,0,0,0,0,1
3622770,0,0.025,0.015,0,0.929
3622830,0.005,0.011,0.008,0,0.976
3622890,0.006,0.013,0.006,0,0.974
3622920,0,0.007,0.007,0.007,0.98
3623010,0.014,0.011,0.03,0,0.944
3623040,0.011,0,0.032,0.016,0.931
3623070,0,0.016,0,0,0.984
3623160,0.006,0.002,0.005,0,0.987
3623190,0,0.02,0.016,0,0.963
3623220,0.009,0.042,0.019,0,0.93
3623280,0.005,0.021,0.01,0,0.964
3623310,0,0.015,0.043,0,0.941
3623340,0.054,0,0.027,0,0.919
3623370,0,0,0,0,1
3623430,0,0,0,0,1
3623460,0.022,0,0.19,0,0.555
3623490,0,0,0.022,0,0.969
3623520,0.011,0,0.017,0.004,0.964
3623580,0.021,0.021,0.054,0,0.902
3623640,0,0,0,0,1
3623670,0.009,0.009,0.014,0,0.968
3623760,0.18,0.016,0.041,0,0.743
3623790,0,0,0,0,1
3623880,0,0,0,0,1
3623970,0,0,0.125,0,0.875
3624000,0,0.028,0.052,0,0.912
3624030,0,0,0.009,0,0.991
3624060,0,0,0,0,1
3624090,0,0.013,0,0,0.988
3624150,0,0,0.021,0,0.979
3624210,0.01,0.01,0,0,0.948
3624240,0,0,0.009,0,0.974
3624360,0,0,0,0,0.933
3624420,0,0,0,0,0
3624450,0.024,0.012,0,0,0.951
3624480,0,0,0.009,0,0.822
3624570,0,0,0.019,0,0.981
3624660,0,0,0,0,1
3624690,0.03,0,0.069,0,0.896
3624750,0.136,0.018,0.071,0.004,0.725
3624780,0.015,0.016,0.053,0,0.915
3624840,0.01,0,0.02,0.004,0.965
3624900,0.006,0.002,0.012,0,0.98
3624930,0,0,0,0,1
3624960,0.035,0.013,0.015,0,0.929
3624990,0.294,0.022,0.179,0,0.43
3625020,0,0,0,0,1
3625050,0.021,0.021,0.064,0,0.89
3625110,0,0,0,0,0.912
3625140,0,0,0,0,1
3625170,0.029,0.01,0.01,0,0.947
3625260,0.007,0.026,0.037,0,0.923
3625290,0,0.016,0.016,0,0.962
3625350,0.003,0.007,0.01,0,0.978
3614880,0,0,0,0,0.714
3625380,0.008,0.008,0.033,0,0.95
3625410,0,0,0,0,1
3625440,0,0,0.016,0.029,0.878
3625470,0,0,0,0,1
3625500,0.013,0.006,0,0.193,0.788
3625650,0,0,0.023,0,0.977
3600009,0,0,0,0,1
3625740,0.009,0,0,0.009,0.982
3625770,0,0.002,0.004,0,0.988
3625800,0.004,0.011,0.004,0,0.98
3600002,0,0,0.012,0,0.976
3625920,0,0,0.004,0,0
3625950,0.02,0.034,0.06,0,0.886
3625980,0.006,0.006,0.006,0,0.981
3626010,0.051,0.023,0.02,0.001,0.884
3603060,0,0,0,0,1
3626070,0,0,0.014,0,0.986
3626100,0,0,0,0,0.973
3626130,0,0,0,0,1
3626160,0,0.015,0.008,0,0.969
3626190,0,0,0,0,0.923
3626310,0.005,0.009,0.009,0,0.977
3626400,0.013,0,0.013,0,0.974
3626430,0,0,0.008,0,0.905
3626520,0.035,0.029,0.061,0,0.875
3626580,0,0,0,0,1
3626640,0,0,0,0,1
3626670,0.006,0.013,0.007,0,0.972
3626700,0,0,0.015,0,0.985
3626730,0,0,0,0,0.981
3626760,0,0,0.027,0,0.846
3626840,0,0.01,0.005,0,0.986
3626850,0,0.01,0.01,0,0.98
3626880,0,0,0,0.036,0.956
3626940,0.012,0.008,0,0,0.98
3627000,0,0.021,0,0,0.979
3627060,0.001,0.007,0.03,0,0.95
3627120,0.009,0,0,0,0.991
3627150,0,0,0.007,0,0.985
3627180,0,0.011,0.034,0,0.955
3627210,0.014,0.005,0.005,0,0.975
3600008,0.06,0.01,0.052,0,0.879
3627240,0,0.018,0,0,0.982
3627300,0.019,0.004,0.129,0,0.834
3602340,0,0,0,0,0.952
3627330,0,0,0,0,1
3627360,0,0,0.01,0,0.99
3627450,0.011,0.021,0.023,0,0.852
3622140,0,0,0,0,1
3627540,0.031,0.006,0.154,0.017,0.684
3627570,0,0,0,0,1
3627620,0,0.013,0.026,0,0.962
3627660,0.008,0,0,0,0.992
3606500,0.013,0.013,0.073,0.006,0.883
3627750,0,0,0,0,1
3627780,0,0,0.008,0,0.986
3627900,0.023,0,0.091,0,0.773
3612990,0,0,0.007,0,0.912
3627990,0,0,0,0,1
3628020,0,0,0,0,1
3628050,0.009,0,0.004,0.009,0.938
3628110,0,0.011,0.011,0,0.979
3628140,0,0,0,0,1
3628320,0.008,0.014,0.049,0,0.93
3600023,0.011,0,0.032,0,0.947
3628380,0,0,0.008,0,0.992
3628500,0.009,0.009,0.006,0,0.975
3628560,0.001,0.041,0.039,0,0.917
3628590,0.126,0.015,0.047,0.002,0.797
3628620,0,0.013,0.013,0,0.967
3628650,0.014,0.004,0.174,0,0.808
3607650,0,0,0.018,0,0.982
3628200,0.002,0.008,0.038,0,0.945
3628680,0,0,0.016,0,0.984
3628710,0,0.012,0.012,0,0.953
3628740,0,0.006,0,0,0.914
3628800,0,0.034,0,0,0.966
3628890,0,0,0.01,0,0.815
3628950,0.021,0.013,0.035,0,0.931
3628980,0.01,0,0.01,0,0.962
3629040,0.017,0.017,0.085,0.009,0.86
3629070,0,0,0,0,0.727
3629130,0,0,0.013,0,0.96
3629160,0,0,0.015,0,0.956
3629190,0,0.085,0.024,0,0.89
3600019,0,0,0,0,1
3629250,0.013,0,0,0,0.987
3610710,0,0.011,0.015,0,0.974
3629280,0.21,0.027,0.148,0,0.615
3629370,0.014,0.006,0.015,0,0.961
3629400,0.027,0.02,0.031,0,0.922
3619680,0.008,0.008,0.031,0.005,0.947
3629430,0.027,0.019,0.016,0,0.482
3629460,0.01,0.036,0.031,0.021,0.901
3629490,0.135,0.069,0.127,0,0.668
3629520,0.03,0.017,0.063,0,0.881
3622200,0,0,0,0,0.692
3629610,0.008,0.01,0.023,0,0.936
3629640,0,0.003,0.005,0.003,0.989
3629670,0,0.018,0,0,0.982
3629760,0,0,0,0,1
3629790,0.004,0.008,0.065,0,0.923
3629820,0,0,0,0,1
3629850,0,0.005,0.031,0,0.964
3629880,0.012,0,0.03,0,0.955
3629910,0,0.013,0.026,0,0.961
3629940,0.009,0.014,0,0,0.977
3629970,0.018,0.024,0.037,0,0.916
3630030,0.013,0.009,0.052,0,0.927
3630060,0,0,0,0,0.946
3600014,0,0.006,0.006,0,0.988
3630120,0.01,0,0.003,0,0.987
3630160,0,0,0,0,0.977
3630210,0.009,0,0,0,0.991
3630240,0,0.011,0.023,0,0.966
3630270,0,0,0.007,0,0.993
3600011,0,0.01,0.007,0,0.983
3630330,0,0,0.005,0,0.995
3630360,0.003,0.002,0.014,0,0.97
3630420,0.015,0,0,0,0.985
3630450,0,0,0,0,0.955
3630480,0,0,0,0,0.963
3630540,0,0.003,0.006,0,0.956
3630600,0.015,0,0.015,0,0.969
3630630,0,0.007,0.004,0.004,0.958
3630660,0.037,0,0.062,0,0.895
3615390,0.015,0.006,0.009,0.003,0.954
3630690,0,0.005,0.01,0.003,0.982
3630780,0.002,0.002,0.002,0,0.993
3630900,0,0.034,0,0,0.966
3630960,0.131,0.011,0.182,0,0.668
3630990,0,0,0,0,1
3631020,0.005,0.005,0.034,0,0.956
3607320,0.007,0.014,0.028,0,0.952
3631050,0,0,0.013,0,0.675
3631170,0,0.014,0,0,0.986
3631200,0,0,0,0,1
3631260,0.062,0.029,0.17,0,0.723
3631290,0,0,0.013,0,0.988
3631320,0,0,0,0,1
3631350,0,0,0.04,0,0.92
3631380,0,0.015,0.007,0,0.971
3618690,0.007,0.01,0.064,0,0.918
3631440,0,0,0.014,0,0.954
3631470,0.003,0.006,0.01,0.001,0.979
3631500,0,0,0,0,1
3631560,0,0,0,0.01,0.99
3631590,0,0.026,0,0,0.974
3602730,0,0,0.007,0,0.993
3631740,0,0,0,0,1
3631800,0.229,0.012,0.109,0,0.645
3631830,0,0,0,0,0.958
3631860,0,0,0,0,1
3631920,0.101,0.018,0.181,0.012,0.685
3631950,0,0.011,0.011,0,0.949
3608970,0,0,0.004,0,0.991
3631980,0.009,0.009,0.04,0,0.933
4807710,0.44,0.03,0.31,0.001,0.2
4807830,0.4,0.07,0.27,0.003,0.23
4808090,0.22,0.03,0.19,0.005,0.53
4813590,0.22,0.01,0.4,0.002,0.29
4814280,0.06,0.02,0.17,0.004,0.73
4815000,0.07,0.02,0.17,0.003,0.73
4815750,0.18,0.002,0.2,0,0.6
4816110,0.16,0.03,0.21,0.003,0.57
4816410,0.11,0,0.14,0,0.75
4816530,0.01,0.02,0.22,0.001,0.73
4817070,0.13,0.01,0.19,0.003,0.66
4819650,0.34,0.09,0.17,0.002,0.38
4819950,0.01,0.01,0.08,0.003,0.89
4820250,0.32,0.04,0.42,0.003,0.21
4821150,0.18,0.01,0.28,0.004,0.52
4823640,0.38,0.06,0.3,0.003,0.24
4823820,0.01,0.004,0.07,0.004,0.9
4823910,0.22,0.01,0.18,0.004,0.58
4825170,0.1,0.05,0.19,0.003,0.65
4825740,0.15,0.03,0.17,0.004,0.63
4826190,0.05,0.02,0.22,0,0.7
4826580,0.16,0.03,0.22,0.004,0.57
4828740,0.02,0.01,0.14,0.004,0.82
4832400,0.06,0.01,0.28,0.01,0.62
4834320,0.13,0.03,0.41,0.003,0.42
4834440,0.11,0.03,0.2,0.002,0.64
4838190,0.31,0.01,0.29,0,0.38
4839270,0.01,0,0.12,0.004,0.85
4839990,0.43,0.02,0.27,0.01,0.26
4841100,0.09,0.05,0.32,0.004,0.53
4841220,0.48,0.03,0.22,0.003,0.24
4841350,0.48,0.09,0.2,0.004,0.2
4842960,0.04,0.02,0.15,0.001,0.78
4844430,0.12,0.004,0.19,0.002,0.66
4844470,0.02,0,0.03,0,0.94
