district_id,dist_name,fte_total,pct_black_educ,pct_asian_educ,pct_latinx_educ,pct_native_educ,pct_hawpi_educ,pct_two_plus_educ,pct_white_educ,pct_female_educ,pct_male_educ,pct_bipoc_educ
2507170,Malden,407.9,0.027999999999999997,0.038,0.027000000000000003,0,0,0.013000000000000001,0.894,0.7609999999999999,0.23600000000000002,0.10599999999999998
2500067,Manchester Essex Regional,101.2,0,0.01,0,0,0,0,0.99,0.69,0.31,0.010000000000000009
2507230,Mansfield,222.7,0.009000000000000001,0.004,0.036000000000000004,0,0,0.004,0.946,0.7659999999999999,0.23399999999999999,0.05400000000000005
2507260,Marblehead,215,0.005,0.012,0.01,0,0,0.012,0.9620000000000001,0.736,0.264,0.03799999999999992
2500034,Marblehead Community Charter Public (District),15,0,0,0,0,0,0,1,0.5329999999999999,0.467,0
2507290,Marion,24.3,0,0,0,0,0,0,1,0.951,0.049,0
2507320,Marlborough,339.3,0.001,0,0.031,0,0,0.021,0.946,0.8270000000000001,0.17300000000000001,0.05400000000000005
2507350,Marshfield,266,0,0.008,0,0,0.002,0.004,0.987,0.768,0.23199999999999998,0.013000000000000012
2507380,Martha's Vineyard,75.5,0.02,0,0.055999999999999994,0,0,0,0.924,0.585,0.415,0.07599999999999996
2500035,Martha's Vineyard Charter Public School (District),21.8,0.046,0.046,0.046,0,0,0,0.863,0.77,0.23,0.137
2500089,"Martin Luther King, Jr. Charter School of Excellence (District)",21,0.381,0,0.19,0,0,0,0.429,0.81,0.19,0.571
2507410,Masconomet,106.7,0.009000000000000001,0.023,0,0,0,0,0.968,0.556,0.444,0.03200000000000003
2507440,Mashpee,114.7,0.009000000000000001,0.009000000000000001,0,0.02,0,0,0.9620000000000001,0.7909999999999999,0.209,0.03799999999999992
2500066,Match Charter Public School (District),75.8,0.228,0.08800000000000001,0.048,0,0,0.026000000000000002,0.609,0.726,0.27399999999999997,0.391
2507470,Mattapoisett,22.3,0,0,0,0,0,0,1,0.865,0.135,0
2507500,Maynard,98.8,0.01,0,0.096,0,0,0.002,0.892,0.722,0.278,0.10799999999999998
2507530,Medfield,182.2,0,0.009000000000000001,0.015,0,0.005,0.005,0.965,0.7879999999999999,0.212,0.03500000000000003
2507560,Medford,293.8,0.003,0.022000000000000002,0.013000000000000001,0,0,0.004,0.9570000000000001,0.7440000000000001,0.256,0.04299999999999993
2507590,Medway,141.6,0,0,0.013999999999999999,0,0,0,0.986,0.8190000000000001,0.18100000000000002,0.014000000000000012
2507620,Melrose,234.2,0,0.005,0.025,0,0,0.009000000000000001,0.9620000000000001,0.8170000000000001,0.183,0.03799999999999992
2507680,Mendon-Upton,127.4,0,0,0.039,0,0,0,0.961,0.759,0.24100000000000002,0.039000000000000035
2507740,Methuen,436.3,0,0,0.034,0,0,0,0.966,0.757,0.243,0.03400000000000003
2507770,Middleborough,188.6,0,0.005,0,0.005,0,0,0.9890000000000001,0.7240000000000001,0.276,0.010999999999999899
2507830,Middleton,49.4,0,0,0,0,0,0,1,0.925,0.075,0
2507860,Milford,321.7,0.001,0.006,0.036000000000000004,0,0,0.006,0.9520000000000001,0.753,0.247,0.04799999999999993
2507890,Millbury,109.1,0,0.009000000000000001,0,0,0,0,0.991,0.7120000000000001,0.28800000000000003,0.009000000000000008
2507920,Millis,76.9,0,0.004,0.036000000000000004,0,0,0,0.9590000000000001,0.73,0.27,0.040999999999999925
2507980,Milton,263.3,0.027999999999999997,0.013999999999999999,0.037000000000000005,0,0,0.004,0.917,0.7709999999999999,0.22899999999999998,0.08299999999999996
2507985,Minuteman Regional Vocational Technical,76.9,0,0.026000000000000002,0.013000000000000001,0,0,0,0.961,0.483,0.517,0.039000000000000035
2507990,Mohawk Trail,67.6,0,0,0,0,0,0,1,0.8079999999999999,0.177,0
2500544,Monomoy Regional School District,164.4,0.006,0.023,0.012,0,0,0.006,0.953,0.78,0.22,0.04700000000000004
2508040,Monson,76,0.013000000000000001,0,0.013000000000000001,0,0.013000000000000001,0,0.961,0.735,0.265,0.039000000000000035
2508050,Montachusett Regional Vocational Technical,54.6,0,0,0.068,0,0,0.047,0.885,0.557,0.44299999999999995,0.11499999999999999
2508160,Mount Greylock,96.1,0.01,0.01,0.023,0,0,0,0.956,0.722,0.278,0.04400000000000004
2500055,Mystic Valley Regional Charter (District),69.6,0.005,0.111,0.07200000000000001,0,0,0,0.812,0.667,0.33299999999999996,0.18799999999999994
2508220,Nahant,10.5,0,0,0,0,0,0,1,0.903,0.09699999999999999,0
2508250,Nantucket,157,0.051,0.006,0.046,0,0,0.013000000000000001,0.883,0.743,0.257,0.11699999999999999
2508280,Narragansett,85.7,0,0.012,0,0,0,0,0.988,0.764,0.23600000000000002,0.01200000000000001
2508310,Nashoba,206.5,0.005,0.005,0.015,0,0.005,0,0.971,0.758,0.242,0.029000000000000026
2508320,Nashoba Valley Regional Vocational Technical,43.9,0,0.046,0,0,0,0,0.9540000000000001,0.5710000000000001,0.429,0.04599999999999993
2508340,Natick,343.6,0.006,0.027000000000000003,0.003,0.002,0.003,0.004,0.956,0.737,0.263,0.04400000000000004
2504560,Nauset,119.6,0,0.008,0.018000000000000002,0,0,0,0.973,0.653,0.34700000000000003,0.027000000000000024
2508370,Needham,383.3,0.016,0.03,0.031,0,0,0.021,0.902,0.764,0.23600000000000002,0.09799999999999998
2500029,Neighborhood House Charter (District),72.6,0.23600000000000002,0.124,0.076,0,0,0.055,0.509,0.7190000000000001,0.281,0.491
2508430,New Bedford,845.5,0.048,0.008,0.053,0,0,0.012,0.879,0.743,0.255,0.121
2508530,New Salem-Wendell,9.5,0,0,0,0,0,0.105,0.895,0.8320000000000001,0.168,0.10499999999999998
2508580,Newburyport,193.1,0.005,0.01,0.026000000000000002,0,0,0,0.9590000000000001,0.7559999999999999,0.244,0.040999999999999925
2508610,Newton,876.4,0.022000000000000002,0.059000000000000004,0.04,0,0,0.013000000000000001,0.865,0.721,0.27699999999999997,0.135
2508640,Norfolk,60.4,0,0,0,0,0,0,1,0.873,0.127,0
2508650,Norfolk County Agricultural,46.9,0,0,0.02,0,0,0,0.98,0.498,0.502,0.020000000000000018
2508670,North Adams,97.1,0.01,0,0.01,0,0,0,0.9790000000000001,0.746,0.254,0.020999999999999908
2508700,North Andover,282.6,0,0.004,0.004,0,0,0.002,0.991,0.767,0.233,0.009000000000000008
2508730,North Attleborough,230.5,0.009000000000000001,0,0.022000000000000002,0,0,0.004,0.965,0.779,0.221,0.03500000000000003
2508760,North Brookfield,32.1,0,0,0.062,0,0,0,0.938,0.654,0.34600000000000003,0.062000000000000055
2508790,North Middlesex,188.5,0.005,0.005,0,0,0,0.005,0.9840000000000001,0.75,0.25,0.015999999999999903
2508820,North Reading,163.7,0,0.006,0.011000000000000001,0,0,0,0.983,0.71,0.29,0.017000000000000015
2508850,Northampton,163.1,0.018000000000000002,0.021,0.009000000000000001,0,0,0.018000000000000002,0.9329999999999999,0.695,0.305,0.06700000000000006
2508860,Northampton-Smith Vocational Agricultural,64,0,0,0,0,0,0,1,0.45299999999999996,0.547,0
2508910,Northboro-Southboro,104.8,0,0,0.022000000000000002,0,0,0,0.978,0.715,0.285,0.02200000000000002
2508880,Northborough,104.3,0,0,0.019,0,0,0,0.981,0.875,0.125,0.019000000000000017
2508940,Northbridge,115.3,0.009000000000000001,0.009000000000000001,0,0,0,0,0.983,0.75,0.25,0.017000000000000015
2508960,Northeast Metropolitan Regional Vocational Technical,75.5,0,0,0.013000000000000001,0,0,0,0.987,0.473,0.527,0.013000000000000012
2508950,Northern Berkshire Regional Vocational Technical,27.8,0,0,0,0,0,0,1,0.637,0.363,0
2509000,Norton,145.5,0,0,0.017,0,0,0,0.983,0.777,0.223,0.017000000000000015
2509030,Norwell,141.2,0,0,0,0,0,0.013999999999999999,0.986,0.7440000000000001,0.256,0.014000000000000012
2509060,Norwood,249.8,0.005,0.008,0.036000000000000004,0,0,0,0.951,0.746,0.254,0.049000000000000044
2504650,Oak Bluffs,41.6,0,0,0,0,0,0.048,0.9520000000000001,0.889,0.111,0.04799999999999993
2509140,Old Colony Regional Vocational Technical,49.2,0,0.02,0,0,0,0.02,0.9590000000000001,0.47200000000000003,0.528,0.040999999999999925
2509150,Old Rochester,75.8,0,0,0.013000000000000001,0,0,0,0.987,0.579,0.42100000000000004,0.013000000000000012
2509180,Orange,32.5,0,0,0,0,0,0.031,0.9690000000000001,0.723,0.27699999999999997,0.030999999999999917
2509210,Orleans,15.3,0,0,0,0,0,0,1,0.83,0.17,0
2509270,Oxford,94,0.006,0.01,0.011000000000000001,0,0,0,0.973,0.774,0.226,0.027000000000000024
2509300,Palmer,84.4,0,0,0.024,0,0,0.001,0.976,0.685,0.315,0.02400000000000002
2509310,Pathfinder Regional Vocational Technical,60.4,0,0,0,0,0,0,1,0.455,0.545,0
2509360,Peabody,367.3,0,0.003,0.011000000000000001,0,0,0.003,0.9840000000000001,0.7440000000000001,0.256,0.015999999999999903
2509390,Pelham,10.8,0,0,0.09300000000000001,0,0,0,0.907,0.722,0.278,0.09299999999999997
2509420,Pembroke,158.1,0,0.006,0.006,0,0,0,0.987,0.8140000000000001,0.18600000000000003,0.013000000000000012
2509450,Pentucket,136.7,0,0,0.028999999999999998,0,0,0.017,0.9540000000000001,0.797,0.203,0.04599999999999993
2509540,Petersham,4.5,0,0,0,0,0,0,1,0.858,0.142,0
2500090,"Phoenix Academy Charter Public High School, Chelsea (District)",2.8,0,0.35700000000000004,0,0,0,0,0.643,1,0,0.357
2500518,Pioneer Charter School of Science (District),65.9,0.046,0.03,0.079,0,0,0,0.845,0.672,0.32799999999999996,0.15500000000000003
2500546,Pioneer Charter School of Science II (District),46,0.174,0.109,0.046,0,0.022000000000000002,0,0.65,0.662,0.33799999999999997,0.35
2509600,Pioneer Valley,52.1,0,0,0,0,0,0,1,0.8,0.2,0
2500517,Pioneer Valley Chinese Immersion Charter (District),45.5,0.02,0.498,0.022000000000000002,0,0,0,0.46,0.742,0.258,0.54
2500044,Pioneer Valley Performing Arts Charter Public (District),37.9,0.026000000000000002,0.026000000000000002,0.079,0.026000000000000002,0,0.026000000000000002,0.815,0.447,0.5529999999999999,0.18500000000000005
2509630,Pittsfield,404.6,0.006999999999999999,0.011000000000000001,0.031,0,0,0.005,0.946,0.725,0.275,0.05400000000000005
2509690,Plainville,31.1,0,0,0,0,0,0,1,0.9359999999999999,0.064,0
2509720,Plymouth,494.2,0,0.006999999999999999,0.004,0,0.002,0,0.986,0.758,0.242,0.014000000000000012
2509780,Plympton,15.7,0,0,0,0,0,0,1,0.987,0.013000000000000001,0
2500046,Prospect Hill Academy Charter (District),74.8,0.23399999999999999,0.027000000000000003,0.111,0,0.013000000000000001,0.027000000000000003,0.589,0.696,0.304,0.41100000000000003
2509840,Provincetown,13,0,0,0,0,0,0,1,0.6920000000000001,0.308,0
2500001,Quabbin,131.9,0,0,0.015,0,0,0,0.985,0.7609999999999999,0.239,0.015000000000000013
2512100,Quaboag Regional,80.3,0,0,0,0,0,0,1,0.711,0.289,0
2509870,Quincy,688,0.004,0.055,0.012,0,0,0.008,0.922,0.774,0.226,0.07799999999999996
2509900,Ralph C Mahar,47.7,0,0.023,0.021,0,0,0,0.956,0.518,0.48200000000000004,0.04400000000000004
2509930,Randolph,202.2,0.11,0.026000000000000002,0.019,0.005,0.005,0.017,0.818,0.773,0.22699999999999998,0.18200000000000005
2509990,Reading,211.6,0,0.005,0.006999999999999999,0,0,0.005,0.9840000000000001,0.7709999999999999,0.22899999999999998,0.015999999999999903
2510050,Revere,577.3,0.015,0.028999999999999998,0.051,0,0,0.004,0.9009999999999999,0.752,0.248,0.09900000000000009
2510080,Richmond,19.4,0,0,0,0,0,0,1,0.826,0.174,0
2500057,Rising Tide Charter Public (District),50.2,0.027999999999999997,0.02,0.057999999999999996,0,0,0,0.894,0.635,0.365,0.10599999999999998
2500062,River Valley Charter (District),19.2,0,0,0,0,0,0,1,0.7190000000000001,0.281,0
2510140,Rochester,30.1,0,0,0,0,0,0,1,0.909,0.091,0
2510170,Rockland,169.8,0.012,0,0.043,0,0,0.006,0.9390000000000001,0.7909999999999999,0.209,0.06099999999999994
2510200,Rockport,57.9,0,0,0,0,0,0,1,0.6990000000000001,0.301,0
2510230,Rowe,9.1,0,0,0.11,0,0,0,0.89,0.726,0.27399999999999997,0.10999999999999999
2500063,Roxbury Preparatory Charter (District),45,0.17600000000000002,0.03,0.162,0,0,0.063,0.569,0.466,0.534,0.43100000000000005
2510380,Salem,290.7,0.035,0.028999999999999998,0.109,0,0,0,0.8270000000000001,0.76,0.24,0.17299999999999993
2500084,Salem Academy Charter (District),33.7,0,0.025,0.17600000000000002,0,0,0,0.799,0.583,0.41700000000000004,0.20099999999999996
2510470,Sandwich,145.4,0,0,0.021,0,0,0,0.9790000000000001,0.764,0.23600000000000002,0.020999999999999908
2510500,Saugus,162.5,0.006,0,0.012,0,0.006,0,0.975,0.682,0.318,0.025000000000000022
2510530,Savoy,6.1,0,0,0,0,0,0,1,1,0,0
2510560,Scituate,176.6,0,0.011000000000000001,0,0,0,0,0.9890000000000001,0.774,0.226,0.010999999999999899
2510590,Seekonk,141.8,0.006999999999999999,0.006999999999999999,0,0,0,0.013999999999999999,0.972,0.759,0.24100000000000002,0.028000000000000025
2510620,Sharon,264.1,0.004,0.034,0,0,0.004,0.004,0.955,0.82,0.18,0.04500000000000004
2510615,Shawsheen Valley Regional Vocational Technical,99,0,0.013000000000000001,0,0,0,0,0.987,0.509,0.491,0.013000000000000012
2510710,Sherborn,26.3,0.027999999999999997,0,0.038,0,0,0,0.934,0.932,0.068,0.06599999999999995
2510770,Shrewsbury,365.8,0.008,0.016,0.019,0,0.008,0.003,0.946,0.8029999999999999,0.19699999999999998,0.05400000000000005
2510800,Shutesbury,11.4,0,0.08800000000000001,0,0,0,0,0.912,0.825,0.175,0.08799999999999997
2510830,Silver Lake,99.7,0.01,0,0,0,0,0,0.99,0.623,0.377,0.010000000000000009
2500073,Sizer School: A North Central Charter Essential (District),29.9,0.005,0,0.033,0,0,0,0.961,0.595,0.405,0.039000000000000035
2510860,Somerset,67.1,0,0.004,0.011000000000000001,0,0,0,0.9840000000000001,0.8059999999999999,0.19399999999999998,0.015999999999999903
2500541,Somerset Berkley Regional School District,66.6,0,0,0.03,0,0,0,0.97,0.568,0.43200000000000005,0.030000000000000027
2510890,Somerville,286.5,0.026000000000000002,0.018000000000000002,0.092,0,0,0.006999999999999999,0.857,0.727,0.26899999999999996,0.14300000000000002
2510920,South Hadley,121.2,0,0.01,0.011000000000000001,0,0,0,0.9790000000000001,0.767,0.233,0.020999999999999908
2511060,South Middlesex Regional Vocational Technical,57.7,0.017,0.017,0.044000000000000004,0,0,0,0.922,0.541,0.45899999999999996,0.07799999999999996
2500040,South Shore Charter Public (District),32.6,0.075,0.059000000000000004,0,0,0,0,0.866,0.6829999999999999,0.317,0.134
2510930,South Shore Regional Vocational Technical,49.2,0,0,0.040999999999999995,0,0,0,0.9590000000000001,0.436,0.564,0.040999999999999925
2510950,Southampton,25.9,0,0,0,0,0,0,1,0.846,0.154,0
2510980,Southborough,87.7,0,0,0.023,0,0,0,0.977,0.8640000000000001,0.136,0.02300000000000002
2511010,Southbridge,126.3,0.04,0.008,0.124,0,0,0,0.8290000000000001,0.687,0.313,0.17099999999999993
2511020,Southeastern Regional Vocational Technical,85,0.071,0.035,0.012,0,0,0.012,0.871,0.594,0.406,0.129
2511040,Southern Berkshire,66.5,0,0.015,0.019,0,0,0,0.966,0.669,0.331,0.03400000000000003
2511050,Southern Worcester County Regional Vocational School District,114.9,0.17800000000000002,0,0,0,0,0,0.8220000000000001,0.496,0.504,0.17799999999999994
2500013,Southwick-Tolland-Granville Regional School District,99.4,0,0,0.04,0,0,0.01,0.95,0.7020000000000001,0.298,0.050000000000000044
2500002,Spencer-E Brookfield,94.6,0,0,0,0.011000000000000001,0,0,0.9890000000000001,0.757,0.243,0.010999999999999899
2511130,Springfield,1784.9,0.146,0.017,0.12300000000000001,0.001,0.001,0.011000000000000001,0.7020000000000001,0.741,0.258,0.29799999999999993
2500028,Springfield International Charter (District),79.1,0.111,0.027999999999999997,0.1,0,0,0,0.762,0.643,0.35700000000000004,0.238
2511220,Stoneham,179.6,0.006,0.017,0.006,0,0,0.022000000000000002,0.95,0.755,0.245,0.050000000000000044
2511250,Stoughton,295.5,0.027000000000000003,0.012,0.023,0,0,0,0.938,0.8009999999999999,0.19899999999999998,0.062000000000000055
2511310,Sturbridge,46.6,0,0,0,0,0,0,1,0.882,0.11800000000000001,0
2500058,Sturgis Charter Public (District),86.9,0,0.017,0.037000000000000005,0,0,0.001,0.945,0.615,0.385,0.05500000000000005
2511340,Sudbury,162.1,0.012,0,0.032,0,0,0.01,0.946,0.764,0.23600000000000002,0.05400000000000005
2511370,Sunderland,17.9,0,0.055999999999999994,0,0,0,0,0.9440000000000001,0.899,0.10099999999999999,0.05599999999999994
2511400,Sutton,85.2,0,0,0,0,0,0,1,0.736,0.264,0
2511430,Swampscott,143.5,0.006999999999999999,0,0.021,0,0,0,0.972,0.77,0.23,0.028000000000000025
2511460,Swansea,129.8,0,0.008,0.008,0,0,0,0.985,0.6940000000000001,0.306,0.015000000000000013
2511490,Tantasqua,133.7,0.006999999999999999,0,0.004,0,0,0,0.9890000000000001,0.588,0.41200000000000003,0.010999999999999899
2511520,Taunton,350.9,0.015,0.006999999999999999,0.021,0,0,0.01,0.9470000000000001,0.718,0.276,0.052999999999999936
2511580,Tewksbury,213.1,0,0.009000000000000001,0.005,0,0,0,0.986,0.7829999999999999,0.212,0.014000000000000012
2512570,Tisbury,34.6,0,0,0.087,0,0,0,0.9129999999999999,0.8270000000000001,0.17300000000000001,0.08700000000000008
2511670,Topsfield,41.9,0,0,0.018000000000000002,0,0,0,0.982,0.958,0.042,0.018000000000000016
2511735,Tri-County Regional Vocational Technical,72.4,0,0,0.013999999999999999,0,0,0,0.986,0.595,0.405,0.014000000000000012
2511740,Triton,157.7,0.006,0.013000000000000001,0.006,0,0,0,0.975,0.732,0.268,0.025000000000000022
2511730,Truro,9.6,0,0,0,0,0,0,1,0.875,0.125,0
2511760,Tyngsborough,92.7,0,0.012,0.024,0,0,0,0.9640000000000001,0.69,0.31,0.03599999999999992
2500533,UP Academy Charter School of Boston (District),26,0.231,0.077,0.038,0,0,0,0.654,0.6920000000000001,0.308,0.346
2500549,UP Academy Charter School of Dorchester (District),39.5,0.316,0.025,0.051,0,0,0,0.608,0.747,0.253,0.392
2500043,Up-Island Regional,33.6,0.03,0,0,0,0,0,0.97,0.836,0.16399999999999998,0.030000000000000027
2511800,Upper Cape Cod Regional Vocational Technical,59,0,0,0,0,0,0,1,0.358,0.642,0
2511850,Uxbridge,110.2,0,0.009000000000000001,0,0,0,0,0.991,0.764,0.23600000000000002,0.009000000000000008
2500536,Veritas Preparatory Charter School (District),27.5,0.183,0.073,0.145,0,0,0.073,0.526,0.78,0.22,0.474
2511880,Wachusett,441.8,0,0,0.005,0,0.002,0,0.993,0.777,0.223,0.007000000000000006
2511910,Wakefield,181.8,0,0.006,0.011000000000000001,0,0,0,0.983,0.7390000000000001,0.261,0.017000000000000015
2511940,Wales,8.7,0,0,0.115,0,0,0,0.885,1,0,0.11499999999999999
2511970,Walpole,245.5,0.004,0.008,0.004,0,0,0,0.9840000000000001,0.76,0.24,0.015999999999999903
2512000,Waltham,512.3,0.013000000000000001,0.026000000000000002,0.06,0,0,0.008,0.893,0.74,0.26,0.10699999999999998
2512030,Ware,72.5,0.027999999999999997,0,0.013999999999999999,0,0,0,0.9590000000000001,0.6829999999999999,0.317,0.040999999999999925
2512060,Wareham,142.1,0.022000000000000002,0.001,0.006,0,0,0.022000000000000002,0.9490000000000001,0.742,0.258,0.050999999999999934
2512180,Watertown,222.4,0.004,0,0.052000000000000005,0,0,0,0.9440000000000001,0.725,0.275,0.05599999999999994
2512210,Wayland,185.2,0.005,0.032,0.048,0,0,0.011000000000000001,0.904,0.7909999999999999,0.209,0.09599999999999997
2512240,Webster,108.6,0,0,0.009000000000000001,0,0,0,0.991,0.7609999999999999,0.239,0.009000000000000008
2512270,Wellesley,318.2,0.005,0.027000000000000003,0.022000000000000002,0,0,0.012,0.934,0.772,0.228,0.06599999999999995
2512300,Wellfleet,8.4,0,0,0,0,0,0,1,0.737,0.263,0
2512390,West Boylston,58,0.013000000000000001,0,0,0,0,0,0.987,0.773,0.22699999999999998,0.013000000000000012
2512420,West Bridgewater,91.8,0.003,0,0.033,0,0,0,0.9640000000000001,0.7929999999999999,0.207,0.03599999999999992
2512510,West Springfield,240.7,0,0.004,0.018000000000000002,0,0,0.004,0.9740000000000001,0.764,0.23600000000000002,0.025999999999999912
2512600,Westborough,268.5,0.006999999999999999,0.037000000000000005,0.019,0,0.004,0,0.934,0.81,0.19,0.06599999999999995
2512630,Westfield,316.3,0.001,0.003,0.003,0.001,0,0,0.992,0.7959999999999999,0.204,0.008000000000000007
2512660,Westford,305.3,0,0.02,0.006999999999999999,0,0,0,0.9740000000000001,0.7979999999999999,0.20199999999999999,0.025999999999999912
2512690,Westhampton,12,0,0,0,0,0,0,1,0.75,0.25,0
2512750,Weston,151.8,0.011000000000000001,0.077,0.02,0,0,0.013000000000000001,0.878,0.741,0.259,0.122
2512780,Westport,105,0,0,0,0,0,0,1,0.72,0.28,0
2512810,Westwood,201.7,0,0.025,0.005,0,0,0.015,0.955,0.7709999999999999,0.22899999999999998,0.04500000000000004
2512840,Weymouth,389.5,0.013000000000000001,0.009000000000000001,0.018000000000000002,0,0,0.003,0.958,0.7140000000000001,0.28600000000000003,0.04200000000000004
2512870,Whately,12.7,0,0,0,0,0,0,1,0.89,0.11,0
2512930,Whitman-Hanson,209.8,0.005,0,0.01,0,0,0,0.986,0.764,0.23600000000000002,0.014000000000000012
2512950,Whittier Regional Vocational Technical,77.2,0.026000000000000002,0.013000000000000001,0.039,0,0,0,0.922,0.47100000000000003,0.529,0.07799999999999996
2512990,Williamsburg,12,0,0,0,0,0,0,1,0.833,0.16699999999999998,0
2513050,Wilmington,232.1,0,0.006999999999999999,0.011000000000000001,0,0,0.004,0.978,0.807,0.193,0.02200000000000002
2513080,Winchendon,66.4,0.015,0,0.03,0,0,0.015,0.94,0.6829999999999999,0.317,0.06000000000000005
2513110,Winchester,263,0.002,0.036000000000000004,0.011000000000000001,0,0,0.006999999999999999,0.9440000000000001,0.747,0.249,0.05599999999999994
2513170,Winthrop,128.4,0,0.016,0.008,0,0,0,0.977,0.708,0.292,0.02300000000000002
2513200,Woburn,345.3,0.002,0.009000000000000001,0.017,0.003,0,0,0.9690000000000001,0.779,0.221,0.030999999999999917
2513230,Worcester,1877.1,0.025,0.016,0.085,0,0,0.005,0.8690000000000001,0.7509999999999999,0.249,0.1309999999999999
2513260,Worthington,6.4,0,0,0,0,0,0,1,0.688,0.312,0
2513290,Wrentham,61.6,0,0,0,0,0,0.016,0.9840000000000001,0.951,0.049,0.015999999999999903
2511150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2500547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
